 NODE_NUM  TIME  DATE   X Y A_CONC     B_CONC    C_CONC
 912           0.00 01/01/2024       0.75     550.49     0.0000     0.0000     0.0000
 913           0.00 01/01/2024       1.80     550.49     0.0000     0.0000     0.0000
 914           0.00 01/01/2024       3.27     550.49     0.0000     0.0000     0.0000
 915           0.00 01/01/2024       5.00     550.49     0.0000     0.0000     0.0000
 916           0.00 01/01/2024       0.00     549.30     0.0000     0.0000     0.0000
 917           0.00 01/01/2024       0.75     549.30     0.0000     0.0000     0.0000
 918           0.00 01/01/2024       1.80     549.30     0.0000     0.0000     0.0000
 919           0.00 01/01/2024       3.27     549.30     0.0000     0.0000     0.0000
 920           0.00 01/01/2024       5.00     549.30     0.0000     0.0000     0.0000
 921           0.00 01/01/2024       0.00     548.09     0.0000     0.0000     0.0000
 922           0.00 01/01/2024       0.75     548.09     0.0000     0.0000     0.0000
 923           0.00 01/01/2024       1.80     548.09     0.0000     0.0000     0.0000
 924           0.00 01/01/2024       3.27     548.09     0.0000     0.0000     0.0000
 925           0.00 01/01/2024       5.00     548.09     0.0000     0.0000     0.0000
 926           0.00 01/01/2024       0.00     546.89     0.0000     0.0000     0.0000
 927           0.00 01/01/2024       0.75     546.89     0.0000     0.0000     0.0000
 928           0.00 01/01/2024       1.80     546.89     0.0000     0.0000     0.0000
 929           0.00 01/01/2024       3.27     546.89     0.0000     0.0000     0.0000
 930           0.00 01/01/2024       5.00     546.89     0.0000     0.0000     0.0000
 931           0.00 01/01/2024       0.00     545.69     0.0000     0.0000     0.0000
 932           0.00 01/01/2024       0.75     545.69     0.0000     0.0000     0.0000
 933           0.00 01/01/2024       1.80     545.69     0.0000     0.0000     0.0000
 934           0.00 01/01/2024       3.27     545.69     0.0000     0.0000     0.0000
 935           0.00 01/01/2024       5.00     545.69     0.0000     0.0000     0.0000
 936           0.00 01/01/2024       0.00     544.49     0.0000     0.0000     0.0000
 937           0.00 01/01/2024       0.75     544.49     0.0000     0.0000     0.0000
 938           0.00 01/01/2024       1.80     544.49     0.0000     0.0000     0.0000
 939           0.00 01/01/2024       3.27     544.49     0.0000     0.0000     0.0000
 940           0.00 01/01/2024       5.00     544.49     0.0000     0.0000     0.0000
 941           0.00 01/01/2024       0.00     543.28     0.0000     0.0000     0.0000
 942           0.00 01/01/2024       0.75     543.28     0.0000     0.0000     0.0000
 943           0.00 01/01/2024       1.80     543.28     0.0000     0.0000     0.0000
 944           0.00 01/01/2024       3.27     543.28     0.0000     0.0000     0.0000
 945           0.00 01/01/2024       5.00     543.28     0.0000     0.0000     0.0000
 946           0.00 01/01/2024       0.00     542.07     0.0000     0.0000     0.0000
 947           0.00 01/01/2024       0.75     542.07     0.0000     0.0000     0.0000
 948           0.00 01/01/2024       1.80     542.07     0.0000     0.0000     0.0000
 949           0.00 01/01/2024       3.27     542.07     0.0000     0.0000     0.0000
 950           0.00 01/01/2024       5.00     542.07     0.0000     0.0000     0.0000
 951           0.00 01/01/2024       0.00     540.87     0.0000     0.0000     0.0000
 952           0.00 01/01/2024       0.75     540.87     0.0000     0.0000     0.0000
 953           0.00 01/01/2024       1.80     540.87     0.0000     0.0000     0.0000
 954           0.00 01/01/2024       3.27     540.87     0.0000     0.0000     0.0000
 955           0.00 01/01/2024       5.00     540.87     0.0000     0.0000     0.0000
 956           0.00 01/01/2024       0.00     539.66     0.0000     0.0000     0.0000
 957           0.00 01/01/2024       0.75     539.66     0.0000     0.0000     0.0000
 958           0.00 01/01/2024       1.80     539.66     0.0000     0.0000     0.0000
 959           0.00 01/01/2024       3.27     539.66     0.0000     0.0000     0.0000
 960           0.00 01/01/2024       5.00     539.66     0.0000     0.0000     0.0000
 961           0.00 01/01/2024       0.00     538.45     0.0000     0.0000     0.0000
 962           0.00 01/01/2024       0.75     538.45     0.0000     0.0000     0.0000
 963           0.00 01/01/2024       1.80     538.45     0.0000     0.0000     0.0000
 964           0.00 01/01/2024       3.27     538.45     0.0000     0.0000     0.0000
 965           0.00 01/01/2024       5.00     538.45     0.0000     0.0000     0.0000
 966           0.00 01/01/2024       0.00     537.23     0.0000     0.0000     0.0000
 967           0.00 01/01/2024       0.75     537.23     0.0000     0.0000     0.0000
 968           0.00 01/01/2024       1.80     537.23     0.0000     0.0000     0.0000
 969           0.00 01/01/2024       3.27     537.23     0.0000     0.0000     0.0000
 970           0.00 01/01/2024       5.00     537.23     0.0000     0.0000     0.0000
 971           0.00 01/01/2024       0.00     536.02     0.0000     0.0000     0.0000
 972           0.00 01/01/2024       0.75     536.02     0.0000     0.0000     0.0000
 973           0.00 01/01/2024       1.80     536.02     0.0000     0.0000     0.0000
 974           0.00 01/01/2024       3.27     536.02     0.0000     0.0000     0.0000
 975           0.00 01/01/2024       5.00     536.02     0.0000     0.0000     0.0000
 976           0.00 01/01/2024       0.00     534.81     0.0000     0.0000     0.0000
 977           0.00 01/01/2024       0.75     534.81     0.0000     0.0000     0.0000
 978           0.00 01/01/2024       1.80     534.81     0.0000     0.0000     0.0000
 979           0.00 01/01/2024       3.27     534.81     0.0000     0.0000     0.0000
 980           0.00 01/01/2024       5.00     534.81     0.0000     0.0000     0.0000
 981           0.00 01/01/2024       0.00     533.59     0.0000     0.0000     0.0000
 982           0.00 01/01/2024       0.75     533.59     0.0000     0.0000     0.0000
 983           0.00 01/01/2024       1.80     533.59     0.0000     0.0000     0.0000
 984           0.00 01/01/2024       3.27     533.59     0.0000     0.0000     0.0000
 985           0.00 01/01/2024       5.00     533.59     0.0000     0.0000     0.0000
 986           0.00 01/01/2024       0.00     532.38     0.0000     0.0000     0.0000
 987           0.00 01/01/2024       0.75     532.38     0.0000     0.0000     0.0000
 988           0.00 01/01/2024       1.80     532.38     0.0000     0.0000     0.0000
 989           0.00 01/01/2024       3.27     532.38     0.0000     0.0000     0.0000
 990           0.00 01/01/2024       5.00     532.38     0.0000     0.0000     0.0000
 991           0.00 01/01/2024       0.00     531.16     0.0000     0.0000     0.0000
 992           0.00 01/01/2024       0.75     531.16     0.0000     0.0000     0.0000
 993           0.00 01/01/2024       1.80     531.16     0.0000     0.0000     0.0000
 994           0.00 01/01/2024       3.27     531.16     0.0000     0.0000     0.0000
 995           0.00 01/01/2024       5.00     531.16     0.0000     0.0000     0.0000
 996           0.00 01/01/2024       0.00     529.94     0.0000     0.0000     0.0000
 997           0.00 01/01/2024       0.75     529.94     0.0000     0.0000     0.0000
 998           0.00 01/01/2024       1.80     529.94     0.0000     0.0000     0.0000
 999           0.00 01/01/2024       3.27     529.94     0.0000     0.0000     0.0000
1000           0.00 01/01/2024       5.00     529.94     0.0000     0.0000     0.0000
1001           0.00 01/01/2024       0.00     528.72     0.0000     0.0000     0.0000
1002           0.00 01/01/2024       0.75     528.72     0.0000     0.0000     0.0000
1003           0.00 01/01/2024       1.80     528.72     0.0000     0.0000     0.0000
1004           0.00 01/01/2024       3.27     528.72     0.0000     0.0000     0.0000
1005           0.00 01/01/2024       5.00     528.72     0.0000     0.0000     0.0000
1006           0.00 01/01/2024       0.00     527.50     0.0000     0.0000     0.0000
1007           0.00 01/01/2024       0.75     527.50     0.0000     0.0000     0.0000
1008           0.00 01/01/2024       1.80     527.50     0.0000     0.0000     0.0000
1009           0.00 01/01/2024       3.27     527.50     0.0000     0.0000     0.0000
1010           0.00 01/01/2024       5.00     527.50     0.0000     0.0000     0.0000
1011           0.00 01/01/2024       0.00     526.28     0.0000     0.0000     0.0000
1012           0.00 01/01/2024       0.75     526.28     0.0000     0.0000     0.0000
1013           0.00 01/01/2024       1.80     526.28     0.0000     0.0000     0.0000
1014           0.00 01/01/2024       3.27     526.28     0.0000     0.0000     0.0000
1015           0.00 01/01/2024       5.00     526.28     0.0000     0.0000     0.0000
1016           0.00 01/01/2024       0.00     525.05     0.0000     0.0000     0.0000
1017           0.00 01/01/2024       0.75     525.05     0.0000     0.0000     0.0000
1018           0.00 01/01/2024       1.80     525.05     0.0000     0.0000     0.0000
1019           0.00 01/01/2024       3.27     525.05     0.0000     0.0000     0.0000
1020           0.00 01/01/2024       5.00     525.05     0.0000     0.0000     0.0000
1021           0.00 01/01/2024       0.00     523.83     0.0000     0.0000     0.0000
1022           0.00 01/01/2024       0.75     523.83     0.0000     0.0000     0.0000
1023           0.00 01/01/2024       1.80     523.83     0.0000     0.0000     0.0000
1024           0.00 01/01/2024       3.27     523.83     0.0000     0.0000     0.0000
1025           0.00 01/01/2024       5.00     523.83     0.0000     0.0000     0.0000
1026           0.00 01/01/2024       0.00     522.60     0.0000     0.0000     0.0000
1027           0.00 01/01/2024       0.75     522.60     0.0000     0.0000     0.0000
1028           0.00 01/01/2024       1.80     522.60     0.0000     0.0000     0.0000
1029           0.00 01/01/2024       3.27     522.60     0.0000     0.0000     0.0000
1030           0.00 01/01/2024       5.00     522.60     0.0000     0.0000     0.0000
1031           0.00 01/01/2024       0.00     521.37     0.0000     0.0000     0.0000
1032           0.00 01/01/2024       0.75     521.37     0.0000     0.0000     0.0000
1033           0.00 01/01/2024       1.80     521.37     0.0000     0.0000     0.0000
1034           0.00 01/01/2024       3.27     521.37     0.0000     0.0000     0.0000
1035           0.00 01/01/2024       5.00     521.37     0.0000     0.0000     0.0000
1036           0.00 01/01/2024       0.00     520.14     0.0000     0.0000     0.0000
1037           0.00 01/01/2024       0.75     520.14     0.0000     0.0000     0.0000
1038           0.00 01/01/2024       1.80     520.14     0.0000     0.0000     0.0000
1039           0.00 01/01/2024       3.27     520.14     0.0000     0.0000     0.0000
1040           0.00 01/01/2024       5.00     520.14     0.0000     0.0000     0.0000
1041           0.00 01/01/2024       0.00     518.91     0.0000     0.0000     0.0000
1042           0.00 01/01/2024       0.75     518.91     0.0000     0.0000     0.0000
1043           0.00 01/01/2024       1.80     518.91     0.0000     0.0000     0.0000
1044           0.00 01/01/2024       3.27     518.91     0.0000     0.0000     0.0000
1045           0.00 01/01/2024       5.00     518.91     0.0000     0.0000     0.0000
1046           0.00 01/01/2024       0.00     517.68     0.0000     0.0000     0.0000
1047           0.00 01/01/2024       0.75     517.68     0.0000     0.0000     0.0000
1048           0.00 01/01/2024       1.80     517.68     0.0000     0.0000     0.0000
1049           0.00 01/01/2024       3.27     517.68     0.0000     0.0000     0.0000
1050           0.00 01/01/2024       5.00     517.68     0.0000     0.0000     0.0000
1051           0.00 01/01/2024       0.00     516.45     0.0000     0.0000     0.0000
1052           0.00 01/01/2024       0.75     516.45     0.0000     0.0000     0.0000
1053           0.00 01/01/2024       1.80     516.45     0.0000     0.0000     0.0000
1054           0.00 01/01/2024       3.27     516.45     0.0000     0.0000     0.0000
1055           0.00 01/01/2024       5.00     516.45     0.0000     0.0000     0.0000
1056           0.00 01/01/2024       0.00     515.22     0.0000     0.0000     0.0000
1057           0.00 01/01/2024       0.75     515.22     0.0000     0.0000     0.0000
1058           0.00 01/01/2024       1.80     515.22     0.0000     0.0000     0.0000
